Annee,Mois,RH2M,TMP_MIN,TMP_MAX,WS2M,WS10M,WD10M,WD2M,UVA,UVB,CLOUD_AMT,SOIL_M,SOIL_W,SOIL_RW,PRECT_TOTAL,SURFACE_P,SH2M
2019,2,38.49470588235294,-4.56,23.38,2.1041666666666665,3.0383333333333336,49.29333333333333,79.38250000000001,11.688823529411764,0.2341176470588235,18.245882352941177,0.4682352941176471,0.4088235294117647,0.4688235294117647,168.72,83.82411764705883,2.783529411764706
2019,3,43.81470588235294,-2.99,25.49,2.5083333333333333,3.578333333333333,173.155,185.4675,13.984117647058824,0.3241176470588235,30.349411764705884,0.4541176470588235,0.3752941176470588,0.4535294117647059,564.26,83.54411764705883,3.858823529411764
2019,4,49.59941176470589,-4.52,29.71,3.1166666666666667,4.348333333333334,312.52500000000003,309.97083333333336,16.843529411764706,0.4058823529411764,35.680588235294124,0.4741176470588235,0.4229411764705882,0.4788235294117647,200.39,83.14117647058823,4.632352941176471
2019,5,31.18588235294117,3.87,35.85,2.529166666666667,3.526666666666667,311.0108333333333,298.21583333333336,19.249411764705883,0.49,23.77647058823529,0.4441176470588235,0.2770588235294117,0.4423529411764705,126.55,83.37352941176471,4.803529411764706
2019,6,29.5,6.19,36.94,2.7541666666666664,3.7225,295.44416666666666,284.4975,20.87470588235294,0.5770588235294117,14.310588235294118,0.4329411764705883,0.2241176470588235,0.4311764705882352,100.18,83.42647058823529,5.04764705882353
2019,7,22.358823529411765,11.46,39.21,3.1166666666666667,4.229166666666667,227.12583333333336,225.1483333333333,19.221176470588237,0.5341176470588236,23.22941176470588,0.4294117647058823,0.1270588235294117,0.4241176470588235,57.99,83.5564705882353,4.992941176470588
2019,8,26.725294117647056,13.94,39.52,2.4841666666666664,3.3433333333333337,222.4858333333333,220.09416666666667,16.148823529411768,0.4541176470588235,47.72176470588235,0.43,0.1647058823529411,0.4252941176470588,163.45,83.75411764705882,6.3629411764705885
2019,9,31.24823529411765,7.07,35.31,2.54,3.49,253.335,247.80083333333332,15.428823529411764,0.3964705882352941,28.093529411764703,0.4341176470588235,0.2241176470588235,0.43,10.55,83.72294117647058,5.504705882352941
2019,10,36.30352941176472,-0.91,34.92,2.245,3.1958333333333333,307.2908333333333,298.76,12.615882352941176,0.2882352941176471,24.36588235294117,0.4370588235294118,0.2294117647058823,0.4352941176470588,200.37,83.6835294117647,4.707058823529412
2019,11,50.82470588235294,-3.69,28.08,2.7558333333333334,3.88,334.52833333333336,333.77500000000003,9.817058823529411,0.1741176470588235,27.472941176470588,0.4358823529411765,0.258235294117647,0.4341176470588235,26.37,83.45,4.445294117647059
2019,12,54.30882352941177,-3.84,23.86,2.1841666666666666,3.1833333333333336,312.11,309.3641666666667,8.055882352941175,0.1158823529411764,30.27588235294118,0.4652941176470588,0.4458823529411764,0.4658823529411764,574.78,83.66588235294117,3.98
2020,1,48.64764705882353,-5.25,22.54,1.6849999999999998,2.5158333333333336,311.87916666666666,309.90833333333336,9.141176470588237,0.138235294117647,17.86176470588235,0.4588235294117647,0.4217647058823529,0.4594117647058823,142.37,83.84823529411766,2.9800000000000004
2020,2,33.618235294117646,-1.95,25.94,1.7816666666666665,2.645,137.9125,147.665,11.832941176470587,0.2282352941176471,20.70705882352941,0.4423529411764705,0.328235294117647,0.4423529411764705,0.0,84.07882352941176,2.969411764705882
2020,3,48.532941176470594,-4.12,30.0,2.6675,3.744166666666666,337.5825,334.98833333333334,13.882352941176473,0.2941176470588235,31.102941176470587,0.4794117647058823,0.3976470588235294,0.4811764705882352,1302.54,83.26058823529412,4.115882352941177
2020,4,52.805294117647065,-1.38,29.12,3.1958333333333333,4.415833333333333,302.3908333333333,299.55583333333334,16.752352941176472,0.4041176470588235,38.56235294117647,0.5041176470588236,0.4688235294117647,0.5082352941176471,321.67,83.2270588235294,5.422941176470588
2020,5,40.77294117647059,-0.56,33.57,2.9133333333333336,4.045833333333333,274.68666666666667,271.74916666666667,18.499411764705883,0.47,32.054117647058824,0.4723529411764705,0.3852941176470588,0.4717647058823529,174.03,83.50823529411765,5.582352941176471
2020,6,34.075294117647054,4.58,38.11,3.5066666666666664,4.756666666666667,291.8541666666667,289.6816666666667,19.88823529411765,0.5547058823529412,22.929411764705883,0.44,0.2270588235294117,0.4376470588235294,0.0,83.57823529411765,5.378235294117647
2020,7,26.544117647058822,15.43,39.8,2.535,3.4433333333333334,230.41666666666663,204.00666666666663,17.751764705882355,0.5158823529411765,43.81294117647059,0.4405882352941176,0.2323529411764706,0.4394117647058823,474.58,83.75117647058823,6.508235294117647
2020,8,27.245882352941177,12.34,39.27,2.6391666666666667,3.5658333333333334,235.57666666666668,228.875,16.410588235294117,0.4676470588235294,39.989411764705885,0.4335294117647059,0.1958823529411764,0.4247058823529411,52.71,83.67117647058824,6.593529411764706
2020,9,33.61764705882353,9.87,36.32,2.7875,3.829166666666667,284.4741666666667,274.66333333333336,14.86470588235294,0.388235294117647,30.65705882352941,0.43,0.2158823529411764,0.4294117647058823,73.78,83.74176470588235,6.369999999999999
2020,10,40.875882352941176,0.73,32.98,2.353333333333333,3.3158333333333334,307.3483333333333,296.38916666666665,12.468235294117648,0.2864705882352941,25.61764705882353,0.4429411764705882,0.2694117647058823,0.44,421.88,83.69117647058823,5.039411764705882
2020,11,58.21764705882353,-4.53,25.35,2.0625,2.919166666666667,209.2733333333333,209.18416666666667,8.899999999999999,0.16,38.12882352941177,0.4564705882352941,0.4435294117647059,0.4617647058823529,706.6,83.72117647058823,5.388235294117647
2020,12,63.07117647058824,-5.2,24.92,2.2416666666666667,3.2983333333333333,309.44083333333333,307.6308333333333,8.437058823529412,0.1258823529411764,15.864117647058825,0.4994117647058824,0.4764705882352941,0.5029411764705882,179.31,83.48411764705882,4.310588235294118
2021,1,59.07882352941176,-9.18,23.78,2.46,3.59,306.8775,302.5225,8.90764705882353,0.1458823529411764,26.013529411764708,0.5258823529411765,0.5158823529411765,0.5323529411764706,754.11,83.54529411764706,4.0329411764705885
2021,2,53.81,-5.73,24.51,2.330833333333333,3.3866666666666667,154.265,264.425,10.85,0.2041176470588235,29.914117647058823,0.5170588235294117,0.4982352941176471,0.5241176470588236,643.37,83.50588235294117,3.881764705882353
2021,3,54.9964705882353,-4.99,26.2,2.853333333333333,4.03,262.76666666666665,255.6508333333333,13.571176470588236,0.2876470588235293,37.27,0.5458823529411765,0.5329411764705883,0.5541176470588235,527.3299999999999,83.3905882352941,4.288823529411765
2021,4,50.26176470588236,0.58,29.23,3.061666666666667,4.2675,313.64833333333337,309.9533333333333,17.11,0.4064705882352941,31.45705882352941,0.4876470588235294,0.4358823529411765,0.4941176470588235,54.35,83.09117647058824,5.374705882352941
2021,5,38.56705882352941,-1.38,35.84,2.8666666666666667,3.9875,202.1625,203.5775,17.081176470588236,0.4405882352941176,42.881764705882354,0.4452941176470588,0.3294117647058823,0.4447058823529412,157.41,83.44529411764705,5.725882352941177
2021,6,34.10176470588235,7.06,37.9,3.1075,4.251666666666667,288.9483333333333,285.485,19.11470588235294,0.5164705882352942,29.984117647058824,0.43,0.2005882352941176,0.4270588235294117,45.67,83.54352941176471,5.739411764705882
2021,7,20.139411764705883,12.98,40.55,2.93,4.0008333333333335,197.56916666666663,203.23416666666665,17.302941176470586,0.478235294117647,37.07235294117647,0.4288235294117647,0.1070588235294117,0.4235294117647059,3.19,83.74352941176471,5.104705882352941
2021,8,22.05529411764706,12.12,39.94,2.8475,3.8791666666666655,201.67166666666665,202.5091666666667,17.603529411764704,0.48,22.00941176470588,0.4258823529411765,0.0870588235294117,0.4229411764705882,1.12,83.64588235294117,4.839411764705882
2021,9,32.764117647058825,9.1,37.77,2.61,3.5691666666666664,267.2758333333333,261.7758333333333,14.81764705882353,0.3823529411764705,29.209411764705884,0.4364705882352941,0.2029411764705882,0.4347058823529412,401.06,83.70823529411764,5.845882352941176
2021,10,32.777058823529416,5.62,33.93,2.0383333333333336,2.911666666666666,259.5575,235.9033333333333,12.549411764705882,0.2741176470588235,17.05,0.4364705882352941,0.2047058823529411,0.4288235294117647,29.28,83.68470588235293,4.410588235294118
2021,11,50.95,-3.93,28.49,2.561666666666667,3.633333333333333,314.1066666666666,341.6408333333333,9.401176470588236,0.1641176470588235,27.537647058823527,0.4405882352941176,0.2852941176470588,0.4352941176470588,291.44,83.31470588235295,3.870000000000001
2021,12,56.81823529411764,-5.93,22.34,2.0825,3.103333333333333,204.4391666666667,205.99,8.012352941176472,0.118235294117647,28.81647058823529,0.448235294117647,0.4223529411764706,0.4476470588235294,251.06,83.7735294117647,4.108235294117647
2022,1,54.83058823529412,-3.49,22.19,2.106666666666667,3.03,124.41583333333334,126.105,8.200588235294118,0.128235294117647,35.40176470588235,0.4611764705882353,0.43,0.4629411764705882,544.02,83.84529411764707,3.6217647058823528
2022,2,53.415882352941175,-2.49,22.62,2.035833333333333,3.015,130.95083333333335,137.99583333333334,9.93,0.1776470588235294,43.60058823529412,0.4682352941176471,0.4447058823529412,0.4723529411764705,198.03,83.77117647058824,4.214117647058823
2022,3,56.42941176470588,-4.82,24.76,3.0083333333333333,4.239166666666667,293.8275,292.48,13.726470588235294,0.2876470588235293,37.73117647058824,0.4729411764705882,0.4582352941176471,0.4770588235294117,647.85,83.10352941176471,4.229411764705882
2022,4,49.14882352941176,-4.1,27.58,3.0483333333333333,4.239166666666667,323.6508333333333,321.41416666666663,17.646470588235296,0.4088235294117646,27.708823529411767,0.5270588235294118,0.5135294117647059,0.5376470588235295,1161.05,83.07882352941176,4.619411764705882
2022,5,34.79058823529412,0.47,35.27,3.0341666666666662,4.295833333333333,230.69000000000003,230.97,18.47058823529412,0.4582352941176471,29.61647058823529,0.4611764705882353,0.3641176470588235,0.4623529411764706,52.88,83.57882352941176,4.935882352941176
2022,6,29.87705882352941,7.76,38.58,2.939166666666667,4.029166666666667,214.1975,214.045,18.36294117647059,0.5147058823529411,36.70529411764706,0.4341176470588235,0.2058823529411764,0.4270588235294117,72.89,83.58352941176472,5.679411764705883
2022,7,22.98588235294117,11.48,39.84,2.5458333333333334,3.48,145.85166666666666,155.15583333333333,17.743529411764708,0.5017647058823529,43.90882352941176,0.43,0.1588235294117647,0.4241176470588235,77.34,83.83705882352942,5.755882352941176
2022,8,24.279411764705884,13.16,39.78,2.7175,3.6875,214.40916666666664,213.68666666666664,16.050588235294114,0.4517647058823529,45.057647058823534,0.4294117647058823,0.118235294117647,0.4235294117647059,46.32,83.64941176470587,5.964117647058823
2022,9,38.974705882352936,5.51,37.31,2.813333333333333,3.783333333333333,270.0358333333333,263.8483333333333,14.221764705882354,0.368235294117647,36.3235294117647,0.43,0.1935294117647059,0.4241176470588235,158.93,83.53235294117647,6.657058823529412
2022,10,40.498823529411766,4.37,30.4,2.4341666666666666,3.499166666666667,146.455,148.05416666666667,11.219411764705884,0.2582352941176471,36.97941176470589,0.448235294117647,0.361764705882353,0.4458823529411764,436.26,83.8564705882353,5.51235294117647
2022,11,35.26470588235294,0.98,26.03,1.6858333333333333,2.4791666666666665,286.11583333333334,282.59666666666664,9.772941176470589,0.1958823529411764,19.311176470588236,0.4376470588235294,0.2570588235294118,0.4341176470588235,26.9,83.88294117647058,3.777647058823529
2022,12,61.07058823529412,-2.25,22.97,2.3325,3.3966666666666665,269.7033333333333,269.1558333333333,7.753529411764706,0.1258823529411764,33.04058823529412,0.4588235294117647,0.4188235294117647,0.4611764705882353,497.06,83.62411764705882,4.974117647058824
